Genome	DE96NGSUKBD140734Dm	DE91NGSUKBD140727Sc	DE90NGSUKBD140745Dm	DE86NGSUKBD140720Sc	DE85NGSUKBD140738Dm	DE80NGSUKBD140731Sc	DE75NGSUKBD140724Sc	DE74NGSUKBD140742Dm	DE69NGSUKBD140735Dm	DE64NGSUKBD140728Sc	DE63NGSUKBD140746Dm	DE59NGSUKBD140721Sc	DE58NGSUKBD140739Dm	DE53NGSUKBD140732Sc	DE48NGSUKBD140725Sc	DE47NGSUKBD140743Dm	DE42NGSUKBD140736Dm	DE37NGSUKBD140729Sc	DE32NGSUKBD140722Sc	DE31NGSUKBD140740Dm	DE26NGSUKBD140733Dm	DE21NGSUKBD140726Sc	DE20NGSUKBD140744Dm	DE16NGSUKBD140719Sc	DE15NGSUKBD140737Dm	DE10NGSUKBD140730Sc	DE05NGSUKBD140723Sc	DE04NGSUKBD140741Dm
3_binette_bin117	0	0	0.011935718	0	0.039560884	0	0	0.021142976	0	0	0.017492907	0	0.03643631	0	0	0.021095963	0	0	0	0.021940514	0	0	0.021670323	0	0.040445384	0	0	0.022659311
3_binette_bin118	0	0	0.028054588	0	0.069112115	0	0	0.053992298	0	0	0.04366761	0	0.062512726	0	0	0.05212844	0	0	0	0.05255546	0	0	0.05219132	0	0.0704829	0	0	0.028534172
3_binette_bin119	0	0	0.019812036	0	0.053663973	0	0	0.037104093	0	0	0.031662583	0	0.047003366	0	0	0.036795557	0	0	0	0.036708932	0	0	0.036562793	0	0.054674428	0	0	0.02272992
3_binette_bin12	0	0	0.015244669	0	0.034550443	0	0	0.03182812	0	0	0.023827689	0	0.0315744	0	0	0.029539695	0	0	0	0.028644975	0	0	0.02838873	0	0.0357787	0	0	0.011277666
3_binette_bin120	0	0	0.017883634	0	0.047731902	0	0	0.034155693	0	0	0.028329452	0	0.04284705	0	0	0.034082282	0	0	0	0.033938617	0	0	0.03380783	0	0.048101332	0	0	0.019909605
3_binette_bin121	0	0	0.017208636	0	0.040234715	0	0	0.035624173	0	0	0.028265676	0	0.03719515	0	0	0.033877425	0	0	0	0.03297236	0	0	0.032391787	0	0.041738864	0	0	0.014296011
3_binette_bin122	0	0	0.023647176	0	0.05471564	0	0	0.03891212	0	0	0.033059422	0	0.04694055	0	0	0.039971188	0	0	0	0.04133601	0	0	0.03864026	0	0.05621668	0	0	0.018442128
3_binette_bin123	0	0	0.021577232	0	0.053873092	0	0	0.04624358	0	0	0.033325534	0	0.048784513	0	0	0.039354205	0	0	0	0.039628632	0	0	0.03785772	0	0.055217378	0	0	0.02332258
3_binette_bin124	0	0	0.017597513	0	0.041593254	0	0	0.03286199	0	0	0.026271824	0	0.037168346	0	0	0.032444574	0	0	0	0.03122492	0	0	0.031550772	0	0.043926846	0	0	0.014833213
3_binette_bin125	0	0	0.08612282	0.018185906	0.21031027	0	0	0.16289476	0	0	0.13804764	0	0.19112642	0	0	0.1612786	0	0	0	0.15977377	0	0	0.15858728	0	0.21760026	0	0	0.09685905
3_binette_bin126	0	0	0.014577897	0	0.04246611	0	0	0.026082745	0	0	0.021045312	0	0.038440034	0	0	0.026542865	0	0	0	0.026666611	0	0	0.026536359	0	0.042497344	0	0	0.020386284
3_binette_bin127	0	0	0	0	0	0.019542135	0	0	0.26971665	0	0	0	0.007267037	0	0	0	0.5817762	0	0	0.05465934	0	0	0	0	0	0	0	0
3_binette_bin128	0	0	0	0	0	0.018204145	0	0	0.27028987	0	0	0	0.006549499	0	0	0	0.5533529	0	0	0.049001608	0	0	0	0	0	0	0	0
3_binette_bin129	0	0	0.065745026	0	0.17126104	0	0	0.13636175	0	0	0.11175063	0	0.17048827	0	0	0.13454832	0	0	0	0.118803576	0	0	0.13271526	0	0.17466117	0	0	0.09870147
3_binette_bin13	0	0	0.11910111	0.024964558	0.28479373	0	0	0.23084867	0	0	0.18917832	0	0.25449705	0	0	0.22553557	0	0	0	0.22180916	0	0	0.21981281	0	0.29201144	0	0	0.1290766
3_binette_bin130	0	0	0.019768076	0	0.049679913	0	0	0.035216354	0	0	0.029709004	0	0.042482004	0	0	0.03597602	0	0	0	0.035625212	0	0	0.036266554	0	0.051200047	0	0	0.019726064
3_binette_bin131	0	0	0.013983793	0	0.03980633	0	0	0.030138118	0	0	0.024788644	0	0.03587855	0	0	0.028909879	0	0	0	0.028626224	0	0	0.02776434	0	0.04015123	0	0	0.015936559
3_binette_bin132	0	0	0.015087462	0	0.044299193	0	0	0.02804581	0	0	0.024004731	0	0.03917174	0	0	0.02801417	0	0	0	0.028590035	0	0	0.02814519	0	0.043942694	0	0	0.020030826
3_binette_bin133	0	0	0.04902617	0	0.12062504	0	0	0.09218735	0	0	0.07643628	0	0.10879296	0	0	0.09224555	0	0	0	0.088440135	0	0	0.08954897	0	0.12274321	0	0	0.052847594
3_binette_bin134	0	0	0	0	0	0.016570216	0	0	0.51795226	0	0	0	0.011483091	0	0	0	0.94348794	0	0	0.06497132	0	0	0	0	0.002040605	0	0	0
3_binette_bin135	0	0	0.06240586	0	0.14993893	0	0	0.11115018	0	0	0.0956401	0	0.13082695	0	0	0.11105396	0	0	0	0.110525794	0	0	0.106329724	0	0.15213695	0	0	0.061049696
3_binette_bin137	0	0	0.018070001	0	0.04324688	0	0	0.03247444	0	0	0.026170867	0	0.039735	0	0	0.032451734	0	0	0	0.031135235	0	0	0.030476943	0	0.04548224	0	0	0.018477153
3_binette_bin138	0	0	0	0	0	0.04082593	0	0	0.1933868	0	0	0	0.0060404856	0	0	0	0.46691278	0	0	0.067820646	0	0	0	0	0	0	0	0
3_binette_bin139	3.0954473	0.22416906	0.111751564	0.17918164	0.24420817	0.25158095	0.19950993	0.06239844	2.547189	0.18793222	0.08170097	0.16447489	0.41307825	0.20002954	0.24211095	0.067537405	2.8739145	0.22929339	0.18797238	0.053968586	3.6720212	0.29490736	0.05087064	0.22176906	0.26504147	0.25063205	0.18577023	0.040302925
3_binette_bin14	0	0	0.015758496	0	0.045108974	0	0	0.028111836	0	0	0.023973301	0	0.039626855	0	0	0.028059632	0	0	0	0.028351195	0	0	0.02801888	0	0.04526678	0	0	0.021267442
3_binette_bin140	0	0	0	0	0	0.01977014	0	0	0.39238238	0	0	0	0.009541815	0	0	0	0.77515876	0	0	0.05868	0	0	0	0	0	0	0	0
3_binette_bin141	0	0	0.017426383	0	0.04950902	0	0	0.03366267	0	0	0.026645191	0	0.045588925	0	0	0.03365878	0	0	0	0.0338467	0	0	0.03423359	0	0.05150475	0	0	0.022807145
3_binette_bin142	0	0	0.019663082	0	0.051200453	0	0	0.03625441	0	0	0.030346815	0	0.045667216	0	0	0.035989422	0	0	0	0.03601908	0	0	0.03488041	0	0.051663518	0	0	0.022194656
3_binette_bin143	0	0	0.054643992	0	0.13552745	0	0	0.10254056	0	0	0.084890634	0	0.120238535	0	0	0.09970954	0	0	0	0.09929793	0	0	0.099192455	0	0.13910912	0	0	0.061542973
3_binette_bin144	0	0	0	0	0	0.018756222	0	0	0.34647176	0	0	0	0.0081297895	0	0	0	0.6786554	0	0	0.05430712	0	0	0	0	0	0	0	0
3_binette_bin145	0	0	0.019461669	0	0.055630773	0	0	0.03575897	0	0	0.031556677	0	0.04961485	0	0	0.035723392	0	0	0	0.037150037	0	0	0.036922965	0	0.056253828	0	0	0.02613004
3_binette_bin146	0	0	0.042086042	0	0.10556341	0	0	0.08255886	0	0	0.066053875	0	0.093946904	0	0	0.081086375	0	0	0	0.07991309	0	0	0.078050375	0	0.10883078	0	0	0.046994895
3_binette_bin147	0	0	0.0408386	0	0.10850805	0	0	0.07938222	0	0	0.06354316	0	0.098070525	0	0	0.07924951	0	0	0	0.07820723	0	0	0.07826432	0	0.110870756	0	0	0.054331537
3_binette_bin148	0	0	0.014288311	0	0.042976025	0	0	0.025639644	0	0	0.02313279	0	0.03794231	0	0	0.02549244	0	0	0	0.025773138	0	0	0.026849547	0	0.04374703	0	0	0.02014327
3_binette_bin149	0	0	0.021169346	0	0.054392464	0	0	0.03968109	0	0	0.0332637	0	0.047296993	0	0	0.039881703	0	0	0	0.039613545	0	0	0.03909324	0	0.0554886	0	0	0.021946773
3_binette_bin15	0	0	0.015554732	0	0.045756433	0	0	0.028345428	0	0	0.023961222	0	0.04011818	0	0	0.027725682	0	0	0	0.028748255	0	0	0.028234093	0	0.046029333	0	0	0.021630239
3_binette_bin150	0	0	0.016220907	0	0.037084863	0	0	0.03232477	0	0	0.02649476	0	0.035373736	0	0	0.0305317	0	0	0	0.030264627	0	0	0.031231336	0	0.03908569	0	0	0.012718814
3_binette_bin151	0	0	0.017844139	0	0.038811665	0	0	0.03534329	0	0	0.027032549	0	0.035693828	0	0	0.03212383	0	0	0	0.03178292	0	0	0.029335277	0	0.04025379	0	0	0.013135167
3_binette_bin152	0	0	0.10567823	0.021304123	0.23235282	0	0	0.2017072	0	0	0.14625299	0	0.20899951	0	0	0.18957968	0	0	0	0.16867416	0	0	0.19689958	0	0.23309131	0	0	0.10154009
3_binette_bin153	0	0	0.021463268	0	0.056966186	0	0	0.04097802	0	0	0.033587817	0	0.050914522	0	0	0.04124727	0	0	0	0.040557545	0	0	0.03944426	0	0.059304167	0	0	0.025216706
3_binette_bin154	0	0	0.016740646	0	0.044331122	0	0	0.03217124	0	0	0.02583593	0	0.03973916	0	0	0.031566057	0	0	0	0.031585343	0	0	0.03062113	0	0.04578307	0	0	0.01783995
3_binette_bin155	0.5431277	0.08833808	0.044406004	0.07171561	0.0424856	0.0902652	0.079713665	0.022160064	0.57521224	0.07142413	0.028149266	0.06735141	0.0804303	0.08275759	0.100379415	0.024145298	0.5831547	0.101443574	0.08150937	0.02375924	0.7074647	0.10361154	0.0215103	0.08337997	0.05353184	0.10182808	0.06842176	0.016918505
3_binette_bin156	0	0	0.014327737	0	0.038123414	0	0	0.028103892	0	0	0.023872936	0	0.033983946	0	0	0.029912798	0	0	0	0.028718846	0	0	0.028033113	0	0.037262473	0	0	0.012733976
3_binette_bin157	0	0	0.013833826	0	0.040482912	0	0	0.024578508	0	0	0.021381611	0	0.03537275	0	0	0.025279574	0	0	0	0.025353137	0	0	0.025412772	0	0.041179165	0	0	0.018168092
3_binette_bin158	0	0	0.11749735	0.024199659	0.24701577	0	0	0.215582	0	0	0.17668866	0	0.22692142	0	0	0.21627787	0	0	0	0.20868517	0	0	0.2056171	0	0.25568345	0	0	0.09105449
3_binette_bin159	0	0	0.1711973	0.028679436	0.4367885	0	0	0.30882484	0	0	0.26268378	0	0.38163665	0	0	0.3104138	0	0	0	0.31664056	0	0	0.30725345	0	0.441508	0	0	0.21376304
3_binette_bin16	0.46274248	0.080343224	0.04148383	0.0646106	0.037005674	0.08036277	0.07695394	0.018900445	0.46671474	0.06650258	0.025059804	0.0653353	0.06577972	0.07428035	0.09158589	0.020872295	0.4377802	0.09259038	0.07543934	0.017005501	0.56271005	0.092862666	0.02038863	0.0754922	0.04460618	0.097778805	0.06711761	0.014789986
3_binette_bin160	0	0	0	0	0	0.019229958	0	0	0.24707103	0	0	0	0.007524492	0	0	0	0.55992436	0	0	0.05573803	0	0	0	0	0	0	0	0
3_binette_bin161	0	0	0.046905298	0	0.11560276	0	0	0.084866546	0	0	0.0700231	0	0.103195734	0	0	0.083214544	0	0	0	0.08661427	0	0	0.084148355	0	0.11647371	0	0	0.05488567
3_binette_bin162	0	0	0.017026914	0	0.0427863	0	0	0.035253223	0	0	0.028076649	0	0.03908946	0	0	0.033703838	0	0	0	0.033683386	0	0	0.032158364	0	0.044763587	0	0	0.015858267
3_binette_bin163	0	0	0.018463358	0	0.04436437	0	0	0.03598307	0	0	0.03074303	0	0.03931482	0	0	0.034805425	0	0	0	0.03577544	0	0	0.033535942	0	0.047159407	0	0	0.01592739
3_binette_bin164	0	0	0.1414401	0.029168226	0.3213473	0	0	0.255869	0	0	0.21623808	0	0.2846684	0	0	0.25930548	0	0	0	0.26225048	0	0	0.25294793	0	0.3319618	0	0	0.11998213
3_binette_bin165	0	0	0.097768895	0.017022813	0.21259092	0	0	0.19385242	0	0	0.18143103	0	0.19982804	0	0	0.20308746	0	0	0	0.1731006	0	0	0.18054746	0	0.19475439	0	0	0.08594221
3_binette_bin166	0	0	0.05031297	0	0.122677974	0	0	0.10144591	0	0	0.07956574	0	0.111313894	0	0	0.0971128	0	0	0	0.095496766	0	0	0.09486138	0	0.122848675	0	0	0.05246122
3_binette_bin167	0	0	0.19608861	0.036160488	0.47624847	0	0	0.35744554	0	0	0.3035483	0	0.42628545	0	0	0.3498403	0	0	0	0.34904918	0	0	0.35519657	0	0.47660473	0	0	0.21157564
3_binette_bin169	1.4946623	0.07879918	0.08007157	0.059326172	0.17981358	0.07260818	0.065579474	0.1221785	1.2928499	0.059297804	0.0541219	0.057985798	0.24620591	0.06985045	0.07511304	0.05478581	1.2194569	0.0880218	0.064040795	0.06103796	1.7296252	0.08398032	0.0469283	0.064762	0.2526401	0.0982617	0.05722017	0.04554701
3_binette_bin17	0	0	0	0	0	0.019566806	0	0	0.42059952	0	0	0	0.010240966	0	0	0	0.76846987	0	0	0.054359775	0	0	0	0	0	0	0	0
3_binette_bin170	0	0	0.014222692	0	0.042573035	0	0	0.027223524	0	0	0.023968259	0	0.035878763	0	0	0.025918799	0	0	0	0.02832956	0	0	0.02610338	0	0.042233136	0	0	0.017781222
