Genome	SRR24759596	SRR24759597	SRR24759598	SRR24759599	SRR24759600	SRR24759601	SRR24759602	SRR24759603	SRR24759604	SRR24759605	SRR24759606	SRR24759607	SRR24759608	SRR24759609	SRR24759610	SRR24759611	SRR24759612	SRR24759613	SRR24759614	SRR24759615	SRR24759616
SRR24759609_binette_bin39	0.025870545	0.04575871	0.06765281	0.06820756	0.057850312	0.025675785	0.046150204	0.053162336	0.031582117	0.030987898	0.035209835	0.046947993	0.05830529	0.037631955	0.03599938	0.071091145	0.029583907	0.029153338	0.033175718	0.03413994	0.040553056
SRR24759609_binette_bin41	0.0089852	0.0144254025	0.015914368	0.03931552	0.029831255	0.014911657	0.017412921	0.026144236	0.031616665	0.026794678	0.011481739	0.02062193	0.013232359	0.017643344	0.013584463	0.020407908	0.013070087	0.010871578	0.011494193	0.0128741795	0.013532105
SRR24759609_binette_bin42	0.013736372	0.011112282	0.19664471	0.01669791	0.015746968	0.009095079	0.01714137	0.076124154	0.010423633	0.08789214	0.012065143	0.04293363	0.016145313	0.058757197	0.013400935	0.028319223	0.018403163	0.01748202	0.07528945	0.022677153	0.14014198
SRR24759609_binette_bin43	0.7204024	0.43986973	0.4030817	0.54632413	0.4025161	0.62225795	0.43454602	0.5851734	0.6036398	0.52699775	0.56964236	0.49627605	0.4799971	0.889779	0.6592989	0.43795064	0.598294	0.62005836	0.45716086	0.5658543	0.629191
SRR24759609_binette_bin44	0.0035927459	0.011212291	0.012814393	0.012024922	0.038581476	0	0	0.013220044	0.009338727	0.10839364	0.0021237761	0	0	0.015773753	0.010208476	0.008173089	0.0037121412	0.006180889	0.0054160366	0.009166011	0.0034741587
SRR24759609_binette_bin46	0.093751445	0.04915029	0.07589985	0.062482156	0.06655749	0.07099237	0.09634924	0.081027955	0.0809224	0.09231895	0.081369236	0.06936822	0.08115958	0.1108244	0.070135154	0.087258026	0.0744278	0.08964919	0.09151568	0.08218991	0.089377336
SRR24759609_binette_bin48	0.0358364	0.047026034	0.041926797	0.03291071	0.062890455	0.050045155	0.08692928	0.020354157	0.01496763	0.03013317	0.063385904	0.03227284	0.09756234	0.11593435	0.03396267	0.054607894	0.06979383	0.029479073	0.098465666	0.019378519	0.048815053
SRR24759609_binette_bin50	0.029079763	0.033901364	0.0372085	0.025929468	0.058064736	0.030625887	0.06517663	0.021513611	0.016450139	0.023370797	0.044944964	0.022948977	0.052273426	0.08676633	0.024913453	0.039293863	0.045612004	0.020416606	0.051948845	0.016090555	0.03716072
SRR24759609_binette_bin51	0.025066061	0.04280075	0.06717594	0.070154496	0.05465735	0.03743174	0.049301133	0.058579292	0.030365363	0.034321476	0.03303263	0.05263927	0.052762795	0.038328223	0.04158881	0.06733472	0.03027459	0.030058492	0.03712133	0.040797926	0.036370326
SRR24759609_binette_bin52	0.037670474	0.08066452	0.037171043	0.04559125	0.045644112	0.035803046	0.054480314	0.039550878	0.01101541	0.03844537	0.03919914	0.03614947	0.03270017	0.0639078	0.04733945	0.050826833	0.05428934	0.05508902	0.054593787	0.017172938	0.024841597
SRR24759609_binette_bin54	0.02931656	0.029824119	0.06595835	0.058397457	0.04671825	0.03285443	0.041123476	0.065607205	0.024213035	0.027331553	0.026282366	0.033929966	0.055870745	0.029753696	0.032396648	0.08047914	0.02276218	0.016638322	0.029869158	0.03286649	0.037613116
SRR24759609_binette_bin55	0.01376878	0.025600154	0.024153462	0.120779715	0.03740209	0.04062434	0.02222772	0.017639505	0.019683998	0.06233519	0.03485689	0.024116743	0.048463657	0.023149613	0.03399867	0.030430187	0.01844569	0.026029311	0.042162806	0.041707844	0.059859645
SRR24759609_binette_bin56	0.034801148	0.024549674	0.035457514	0.037137274	0.069794826	0	0	0.045265656	0.030940332	0.028417798	0	0.029791385	0.04823437	0.034082443	0.02041209	0.035247598	0.019710943	0.029441822	0.039780978	0.047857396	0.018422965
SRR24759609_binette_bin57	0.022634657	0.03930585	0.044518944	0.057259373	0.046554778	0.030704092	0.041003827	0.040199183	0.027756374	0.028068407	0.025212402	0.04427401	0.03682416	0.036788158	0.030773884	0.043500785	0.026516123	0.026423026	0.02626797	0.03828054	0.033553217
SRR24759609_binette_bin59	0.9029723	0.5432721	0.45891848	0.6041792	0.6065505	0.650527	0.59124863	0.7860231	0.7664939	0.66596675	0.73018384	0.72341216	0.60866416	1.028424	0.7271207	0.6035141	0.78693604	0.81004924	0.567591	0.63794136	0.7973472
SRR24759609_binette_bin60	0.2470959	0.27275592	0.19929084	0.23477109	0.21837425	0.24514607	0.26799816	0.2201196	0.30178773	0.28725377	0.30025524	0.2536891	0.24034338	0.40780428	0.26474527	0.27903736	0.29719868	0.27137402	0.3254758	0.28170025	0.22183296
SRR24759609_binette_bin61	0.44263956	0.3633098	0.33428133	0.35250723	0.30051303	0.48075122	0.37153733	0.25958005	0.45276457	0.3107034	0.29491648	0.29587364	0.28043517	0.56013465	0.30326322	0.38119546	0.39540634	0.43080756	0.34662837	0.4545496	0.4769937
SRR24759609_binette_bin62	0.10538237	0.1043728	0.12194272	0.10832969	0.10568475	0.096019484	0.16253401	0.15219764	0.12974118	0.123054564	0.1258891	0.10614904	0.13876931	0.1684041	0.10946718	0.13724345	0.12135946	0.1746563	0.1401309	0.11509911	0.13669242
SRR24759609_binette_bin63	0.177394	0.14237034	0.09705634	0.12678994	0.11835847	0.18097764	0.13061504	0.12612857	0.1611365	0.13892289	0.14690764	0.14883621	0.1159257	0.31139925	0.13132228	0.11991306	0.17583245	0.16188978	0.13700506	0.12920804	0.16050221
SRR24759609_binette_bin64	0.023671623	0.037447575	0.07363928	0.06375118	0.050313786	0.028630814	0.040656913	0.06796374	0.025468148	0.02918923	0.028106427	0.039241932	0.06319458	0.032119602	0.041319303	0.092433624	0.02677145	0.021764131	0.029831843	0.03393565	0.03337878
SRR24759609_binette_bin65	0.48932856	0.3639614	0.3081834	0.37185633	0.30475777	0.39285907	0.36682734	0.3959752	0.44399664	0.40212953	0.41227382	0.3807215	0.35010436	0.6533143	0.42942843	0.36369264	0.4260459	0.48380065	0.37830633	0.40439844	0.43394253
SRR24759609_binette_bin67	0.022578925	0.0372874	0.03497448	0.035280813	0.04096736	0.0320938	0.03578843	0.02679965	0.013775197	0.031368714	0.033806134	0.039341293	0.03136946	0.04449044	0.031736903	0.04324627	0.029085321	0.032912146	0.039949477	0.013004655	0.021557976
SRR24759609_binette_bin69	0.16266061	0.09956389	0.096621774	0.12322995	0.11977297	0.117548525	0.07753889	0.1303376	0.13230641	0.11249095	0.11204039	0.12125118	0.1080926	0.31889197	0.12793213	0.10555688	0.12220577	0.11832842	0.12548281	0.1435523	0.11954772
SRR24759609_binette_bin7	0	0	0	0	0	0	0	0.0052388674	0	0	0	0	0	0.029842842	0.002152788	0	0	0	0	0	0
SRR24759609_binette_bin79	0.015903225	0.03121377	0.029666848	0.05572379	0.020543665	0.008079714	0.037017334	0.021090765	0.025284898	0.012883403	0.015435326	0.017095897	0.01623952	0.044016376	0.008846318	0.020940771	0.017142639	0.019260546	0.02493901	0.016732687	0.0401044
SRR24759609_binette_bin80	0.012693698	0.023459153	0.0093517825	0.014223055	0.0149659235	0.011187051	0.01445789	0.012615617	0.004307323	0.0101400865	0.013091039	0.01273897	0.01061239	0.021033693	0.014478723	0.016109666	0.012226624	0.015491466	0.015411688	0.0046502436	0.006461296
SRR24759609_binette_bin82	0.015519239	0.025536286	0.05054816	0.04936044	0.03726324	0.02528967	0.029378535	0.04446444	0.024507632	0.019942533	0.019865446	0.031432156	0.04070882	0.02456525	0.02879441	0.052490663	0.018438542	0.015820345	0.019378237	0.022540115	0.023195852
SRR24759609_binette_bin86	0.64705867	0.31483912	0.27579096	0.40907907	0.4340546	0.4608238	0.35134014	0.5366248	0.539342	0.39987203	0.45365262	0.45707172	0.39656082	0.8160845	0.48650634	0.3316336	0.52093273	0.5070684	0.31826445	0.3876865	0.5373915
SRR24759609_binette_bin87	0.031426616	0.07492486	0.0412625	0.12809116	0.07354927	0.089026906	0.074281275	0.033169042	0.04335359	0.044800945	0.0534334	0.08275007	0.051201854	0.055373687	0.06377967	0.03760496	0.06624042	0.051140487	0.07582295	0.040792443	0.12259855
SRR24759609_binette_bin88	0.013191364	0.03277157	0.02231068	0.048055124	0.041481417	0.074022785	0.015000558	0.02630512	0.040414486	0.018445306	0.019359322	0.041651636	0.051329676	0.027398655	0.017662004	0.031211104	0.035147637	0.019013045	0.034848146	0.0390705	0.035965376
SRR24759609_binette_bin90	0.009894289	0.002440647	1.0117891	0.016988426	0.0037152336	0.013864725	0.016691554	0.0128799435	0.0012026016	0.0026218914	0	0	0.001336224	0.20472048	0.0064420546	0.0036265447	0.027147202	0.0013855307	0.008709099	0.006234771	0.041026067
SRR24759609_binette_bin91	0	0	0.029266253	0	0	0	0	0	0	0	0.0014199833	0	0	0.031695165	0.016698804	0	0	0	0	0	0
SRR24759609_binette_bin92	0.017364813	0.023687039	0.028826587	0.02018324	0.0475718	0.03035801	0.0771903	0.011277771	0.008416595	0.0133367535	0.03255494	0.014073857	0.037308294	0.05239805	0.01988836	0.025891766	0.032972086	0.01432903	0.06802586	0.011058383	0.02983765
SRR24759610_binette_bin1	0	0.06250844	0.3493671	0.06368707	0.01382555	0.009105972	0.05539163	0.05496413	0.005915212	0.0041578	0.034818552	0.011142248	0	0.0037961176	0.10201078	0.056851964	0.008624762	0.028519765	0.0039282497	0.038510423	0.0449548
SRR24759610_binette_bin102	0.51638657	0.42706123	0.37396008	0.42562774	0.40301493	0.4039531	0.4725602	0.48369232	0.50641674	0.50149393	0.5260527	0.50501716	0.44306195	0.5088766	0.5822322	0.49630064	0.5649906	0.5272043	0.4963762	0.47226056	0.48481423
SRR24759610_binette_bin103	0.43635744	0.37254372	0.28594792	0.36852732	0.340078	0.2875126	0.40057552	0.41817635	0.40333515	0.40490484	0.4263107	0.4059833	0.32859546	0.40829968	0.5086753	0.3816143	0.45874712	0.4637754	0.36170357	0.37624705	0.4143429
SRR24759610_binette_bin104	0.042975433	0.08251886	0.1032971	0.0979169	0.08087536	0.059260443	0.07345098	0.072058864	0.05453123	0.051868383	0.04605817	0.04985461	0.06164094	0.028014638	0.054915812	0.07143504	0.036481228	0.0426549	0.059647497	0.07036915	0.0606858
SRR24759610_binette_bin105	0.4804352	0.39630735	0.32384387	0.42200497	0.3512937	0.39645705	0.38174164	0.4578012	0.44112393	0.45223337	0.4483315	0.43582192	0.3933449	0.4942349	0.64453626	0.40240875	0.4972558	0.4850434	0.42248738	0.43977204	0.45469186
SRR24759610_binette_bin106	0.37749392	0.35330328	0.27945036	0.32899627	0.32006332	0.2792551	0.3952867	0.325984	0.38976502	0.3957281	0.40605056	0.3588391	0.32587355	0.34884977	0.42414737	0.3984712	0.40650487	0.406632	0.39886022	0.37949	0.33756387
SRR24759610_binette_bin108	0.3211287	0.30362773	0.2736055	0.30895123	0.24748643	0.2892954	0.3047803	0.32335928	0.32478938	0.34619132	0.36059865	0.31883225	0.30996025	0.35791612	0.45409352	0.33191139	0.3414619	0.37876236	0.34445024	0.3380698	0.33698055
SRR24759610_binette_bin2	0.01551679	0.050926145	0.06906382	0.044650704	0.038659	0.0153473085	0.04351083	0.05291734	0.041948136	0.04729004	0	0.055524774	0	0.02768859	0.050415527	0.007931252	0.019664146	0.040453255	0.015602946	0.007947908	0.011865316
SRR24759610_binette_bin23	0.037713334	0.079071835	0.03556672	0.047292013	0.048342414	0.037586767	0.051879697	0.0393324	0.011931846	0.040682025	0.042207096	0.041146252	0.037242822	0.044019554	0.060686067	0.054633874	0.052545857	0.058812898	0.055122793	0.017476708	0.026678406
SRR24759610_binette_bin25	0.008261743	0.014099607	0.013208108	0.00911737	0.008084527	0.007915657	0.0085670715	0.0071426528	0.0024597505	0.006561805	0.007468321	0.009362718	0.00651421	0.008951603	0.028129712	0.010570039	0.009401017	0.009164153	0.010225822	0.003696131	0.004609602
SRR24759610_binette_bin26	0.038263794	0.03951129	0.20729667	0.11223615	0.10069327	0.048274983	0.056843407	0.14396836	0.033619355	0.03993963	0.04635196	0.057149958	0.16492537	0.024188228	0.15001361	0.2681728	0.034783036	0.015400926	0.04212087	0.04146198	0.034309037
SRR24759610_binette_bin31	0.021653635	0.056928102	0.07853481	0.0616361	0.109188214	0.0512311	0.06490882	0.07284971	0.019642571	0.085694045	0.09486488	0.111924775	0.08015551	0.069394335	0.07994303	0.09893634	0.03573356	0.04927022	0.08631772	0.021193685	0.05332585
SRR24759610_binette_bin33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019998223	0	0	0	0.004933677	0	0
SRR24759610_binette_bin34	0.02648359	0.07479531	0.109404825	0.08605417	0.07366375	0.022176405	0.061060466	0.036157347	0.050716568	0.026243147	0.04499932	0.034862824	0.044637557	0.024723196	0.037672516	0.039821923	0.03398225	0.04494783	0.041557092	0.042742386	0.05324393
SRR24759610_binette_bin35	0.0532934	0.15035082	0.0846604	0.16219336	0.12101019	0.14840467	0.13942574	0.059303343	0.10227469	0.07494078	0.07629177	0.13170494	0.0777651	0.06786156	0.15740062	0.06800194	0.076845355	0.13213208	0.13493605	0.09928685	0.14859346
SRR24759610_binette_bin37	0.012165036	0.02119094	0.012397192	0.01688021	0.021853166	0.0112046935	0.01437948	0.014960726	0.013649947	0.007613848	0.009073222	0.008861061	0.016142046	0.0061814995	0.01707384	0.017103387	0.010051974	0.008785055	0.008995354	0.012273315	0.012231346
SRR24759610_binette_bin38	0.02063589	0.040495656	0.013982932	0.021345763	0.023773503	0.015615863	0.022801677	0.02126577	0.006801642	0.015328101	0.017180474	0.020063674	0.014850814	0.018852118	0.034009065	0.02512291	0.021575099	0.03201012	0.021592852	0.007988195	0.011410089
SRR24759610_binette_bin39	0.020772947	0.05082069	0.1791237	0.076156184	0.051734347	0.041150834	0.04555908	0.056820076	0.029216373	0.027969373	0.028802477	0.028251473	0.058780864	0.01481552	0.047064625	0.05908309	0.022148797	0.017441923	0.039048664	0.04002621	0.033739194
SRR24759610_binette_bin41	0.020272406	0.02446507	0.032478623	0.01852073	0.041048985	0.023585102	0.05321973	0.01984599	0.013805619	0.0195967	0.03353722	0.024831729	0.038450528	0.034671206	0.0952893	0.027006857	0.037990443	0.021595463	0.043263935	0.012132701	0.028698692
SRR24759610_binette_bin42	0.06311075	0.034588706	0.10508675	0.07322	0.057106644	0.032947246	0.087982126	0.020140732	0.04960723	0.038086206	0.0951191	0.03620833	0.072351255	0.033583645	0.10212849	0.046543583	0.050457314	0.035081994	0.021760939	0.06628186	0.11454737
SRR24759610_binette_bin43	0.029618276	0.054078095	0.13210952	0.07325318	0.049012866	0.033071004	0.04571787	0.04810253	0.037442844	0.027089836	0.030834978	0.027605575	0.04810568	0.020358441	0.040845808	0.045458473	0.025896007	0.026132721	0.037178185	0.043713927	0.035016846
SRR24759610_binette_bin47	0.015030722	0.029799297	0.040693816	0.03490913	0.027367342	0.013238833	0.026739169	0.017063392	0.024687026	0.014791325	0.016335312	0.020318696	0.025130514	0.013390554	0.037595566	0.021590337	0.016806688	0.018858006	0.018068632	0.019985594	0.021655379
SRR24759610_binette_bin49	0.057286818	0.04352301	0.10534615	0.038117453	0.042391412	0.044367272	0.05224174	0.015395773	0.044077843	0.02340144	0.049912255	0.036029514	0.06884112	0.02583526	0.052061412	0.026952034	0.05122899	0.026099313	0.017502535	0.037820198	0.059840553
SRR24759610_binette_bin5	0.04480653	0.028558647	0.02047938	0.037223272	0.020585218	0.036476266	0.12613167	0.039915606	0.017458009	0.030374432	0.06329826	0.03687555	0.10123504	0.12657641	0.10412155	0.027481975	0.19803117	0.07022782	0.117032014	0.019965628	0.049690712
SRR24759610_binette_bin51	0.47437745	0.28648892	0.27515075	0.37777367	0.31162623	0.35289142	0.33162206	0.45864215	0.36169484	0.3864186	0.43798175	0.39925948	0.32666993	0.47330824	0.6842218	0.32828066	0.4938745	0.45168042	0.33247885	0.32072464	0.4348095
SRR24759610_binette_bin52	0.093990564	0.106717385	0.033355955	0.036086004	0.056852877	0.040424574	0.046620905	0.09139712	0.07553221	0.03418251	0.041666593	0.06306381	0.042925887	0.075011365	0.074661344	0.04497521	0.07088393	0.06716692	0.049442403	0.035193168	0.043853585
SRR24759610_binette_bin53	0	0	0.00927256	0	0.013422979	0.01129084	0	0.025497336	0	0.008441722	0	0.21158433	0	0.0012766444	0.016369356	0.0024888867	0.0011703019	0.001203164	0	0.12186347	0
SRR24759610_binette_bin54	0.02690874	0.04255089	0.024625357	0.03301337	0.029729584	0.017063685	0.02277366	0.021473546	0.026193855	0.012375154	0.01860849	0.015166748	0.015756316	0.011058365	0.031661566	0.023297662	0.019227855	0.01555858	0.018345283	0.026596818	0.023353186
SRR24759610_binette_bin55	0.40707743	0.3755151	0.3133713	0.37434238	0.29960442	0.33114266	0.35627738	0.37991327	0.3841744	0.40900633	0.40454295	0.3766916	0.33480692	0.39950055	0.5689191	0.3818273	0.4408225	0.43732956	0.38976368	0.38810518	0.38282654
SRR24759610_binette_bin56	0.014700602	0.031041447	0.012339705	0.016523104	0.015700584	0.013060592	0.017246533	0.014801355	0.005479091	0.013396041	0.014999529	0.015234843	0.012994905	0.0148675395	0.029824829	0.018619008	0.016707325	0.019431168	0.019377027	0.006833218	0.009671541
SRR24759610_binette_bin58	0.035578355	0.12821068	0.090913616	0.14648113	0.13265346	0.1552254	0.15053363	0.055683468	0.09333213	0.081309445	0.07412013	0.13267669	0.08025605	0.05947632	0.16810648	0.053351186	0.07461453	0.13750477	0.10801233	0.10546491	0.15811607
SRR24759610_binette_bin59	0.009028562	0.029082043	0.02804125	0.022173746	0.03041538	0.023847744	0.02641245	0.017857522	0.021911303	0.030121325	0.010289334	0.010489666	0.018504223	0.006441548	0.016206745	0.0133459885	0.009914208	0.008041491	0.009888337	0.018870981	0.02469742
SRR24759610_binette_bin60	0.005299261	0.015345539	0.024846368	0.010517604	0.02354336	0.009105143	0.008355259	0.041577946	0.023315623	0.010249503	0.0038184146	0.035286598	0.007195089	0.004125073	0.03910107	0.006811378	0.0037264235	0.033249114	0.0066576498	0.008259293	0.0037971474
SRR24759610_binette_bin62	0.042621545	0.05350833	0.02907641	0.049186666	0.03479309	0.014726042	0.028511506	0.020822132	0.047654383	0.015316285	0.021615678	0.017528368	0.0151413875	0.025741605	0.024260858	0.026766868	0.034617383	0.02087316	0.029420558	0.03199515	0.042296607
SRR24759610_binette_bin63	0.17626642	0.14443506	0.12952112	0.1330621	0.14974055	0.14803587	0.1725662	0.20421953	0.19978423	0.18106389	0.18271312	0.1643702	0.18142195	0.16267638	0.19760951	0.22343193	0.16834629	0.17588489	0.2224612	0.17034575	0.16971056
SRR24759610_binette_bin64	0.009092463	0.015353853	0.009035528	0.009502653	0.019876195	0.012255679	0.02421864	0.007944282	0.005503675	0.006109684	0.011330531	0.022036124	0.011900824	0.012132003	0.015239577	0.013887931	0.016830066	0.007706224	0.024106951	0.0067120856	0.009213842
SRR24759610_binette_bin65	0.6474521	0.43123382	0.42561552	0.56177187	0.44682142	0.5567614	0.45722556	0.633929	0.57850564	0.56832165	0.61974245	0.56924266	0.4994417	0.676438	0.9149133	0.50207484	0.64023554	0.60561824	0.5156836	0.5480462	0.63544935
SRR24759610_binette_bin66	0.28804278	0.26989153	0.26909602	0.22526777	0.25403535	0.21580353	0.24021918	0.37938544	0.27960348	0.30124012	0.29904842	0.34073558	0.32411537	0.24649052	0.336238	0.39152795	0.2600132	0.31211215	0.36117107	0.26320606	0.25729486
SRR24759610_binette_bin68	0	0.036356386	0.21525131	0.048454743	0.009986658	0.0062469607	0.032190472	0.035078887	0.0042535895	0.077375546	0.023331113	0.007699978	0	0.002622568	0.0735483	0.039943065	0.0066344445	0.016125476	0.0031632292	0.020097204	0.034698736
SRR24759610_binette_bin69	0.037265785	0.08150962	0.1598185	0.092077844	0.06471818	0.022205653	0.0627131	0.031877067	0.056860134	0.022964528	0.044004135	0.031099876	0.04727501	0.027905846	0.039076556	0.041144043	0.03905889	0.04634579	0.048840627	0.051627517	0.053540897
SRR24759610_binette_bin70	0.5928034	0.3995991	0.36269456	0.4970977	0.40374085	0.46197456	0.4366715	0.57010615	0.53353214	0.5215477	0.53806573	0.5119098	0.42299983	0.5876683	0.76609904	0.4691959	0.581384	0.5612891	0.45524496	0.4824161	0.5784117
SRR24759610_binette_bin71	0.40661725	0.3283237	0.28451088	0.3471529	0.29970458	0.310703	0.3562025	0.40758467	0.37209216	0.36298382	0.42024314	0.38683027	0.2991557	0.40215024	0.50003713	0.3401466	0.44812924	0.4492166	0.3262957	0.35366455	0.390259
